"","x"
"256",12.641369315709
"257",19.224676978378
"258",9.32139866860286
"259",17.4703332486547
"260",15.6366245959457
"261",16.2982365369486
"262",3.97230791919383
"263",22.0756291457912
"264",21.3510051000312
"265",26.3144962914791
"266",10.8272442587506
"267",18.4434328084302
"268",11.0513864388219
"269",9.36825236205802
"270",24.9738996841868
"271",15.7628693529027
"272",21.4736196011002
"273",15.6524392379413
"274",17.9537527768105
"275",9.31630276940097
"276",4.83592826130245
"277",22.6995506421589
"278",10.6262906644687
"279",23.2037131692185
"280",21.6867372564255
"281",5.03248009804346
"282",25.0881812933784
"283",17.0205050821411
"284",1.3414957332689
"285",21.8696862042509
"286",26.6428161083447
"287",17.9065982506943
"288",21.9178995506276
"289",10.9339102932674
"290",14.4626100358977
"291",11.8902940054241
"292",15.759974258747
